id,created_at,user_id,username,name,tweet,geo,nama_tempat,label,clean_tweet,stemming,tokenizing,stop_removal
"1443720000000000000,00",2021-09-01 06:26:05 SE Asia Standard Time,"1410000000000000000,00",munawirsamosir,Munawir Samosir,Survei: Tingkat Kepuasan Terhadap Kinerja Presiden Tangani Covid-19 Meningkat. Masyarakat Puas Dengan Kinerja Presiden Jokowi  https://t.co/5d5RBglNuY Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1,survei tingkat kepuasan terhadap kinerja presiden tangani covid 19 meningkat masyarakat puas dengan kinerja presiden jokowi vaksin sembuhkan bangsa,survei tingkat kepuasan terhadap kinerja presiden tangani covid 19 meningkat masyarakat puas dengan kinerja presiden jokowi vaksin sembuhkan bangsa,"['survei', 'tingkat', 'kepuasan', 'terhadap', 'kinerja', 'presiden', 'tangani', 'covid', '19', 'meningkat', 'masyarakat', 'puas', 'dengan', 'kinerja', 'presiden', 'jokowi', 'vaksin', 'sembuhkan', 'bangsa']","['survei', 'tingkat', 'kepuasan', 'kinerja', 'presiden', 'tangani', 'covid', '19', 'meningkat', 'masyarakat', 'puas', 'kinerja', 'presiden', 'jokowi', 'vaksin', 'sembuhkan', 'bangsa']"
"1443720000000000000,00",2021-09-01 06:26:05 SE Asia Standard Time,"1410000000000000000,00",munawirsamosir,Munawir Samosir,"Survei: 61,8% Masyarakat Puas dengan Kinerja Presiden Jokowi Tangani Pandemi Covid-19. Masyarakat Puas Dengan Kinerja Presiden Jokowi  https://t.co/BfKMlXq0lz Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1,survei 8 masyarakat puas dengan kinerja presiden jokowi tangani pandemi covid 19 masyarakat puas dengan kinerja presiden jokowi vaksin sembuhkan bangsa,survei 8 masyarakat puas dengan kinerja presiden jokowi tangani pandemi covid 19 masyarakat puas dengan kinerja presiden jokowi vaksin sembuhkan bangsa,"['survei', '8', 'masyarakat', 'puas', 'dengan', 'kinerja', 'presiden', 'jokowi', 'tangani', 'pandemi', 'covid', '19', 'masyarakat', 'puas', 'dengan', 'kinerja', 'presiden', 'jokowi', 'vaksin', 'sembuhkan', 'bangsa']","['survei', '8', 'masyarakat', 'puas', 'kinerja', 'presiden', 'jokowi', 'tangani', 'pandemi', 'covid', '19', 'masyarakat', 'puas', 'kinerja', 'presiden', 'jokowi', 'vaksin', 'sembuhkan', 'bangsa']"
"1443720000000000000,00",2021-09-01 06:26:04 SE Asia Standard Time,"1410000000000000000,00",munawirsamosir,Munawir Samosir,Warganet Mendukung Penuh Jokowi Atasi Pandemi Covid-19. Masyarakat Puas Dengan Kinerja Presiden Jokowi  https://t.co/WDsnyqyzwA Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1,warganet mendukung penuh jokowi atasi pandemi covid 19 masyarakat puas dengan kinerja presiden jokowi vaksin sembuhkan bangsa,warganet mendukung penuh jokowi atasi pandemi covid 19 masyarakat puas dengan kinerja presiden jokowi vaksin sembuhkan bangsa,"['warganet', 'mendukung', 'penuh', 'jokowi', 'atasi', 'pandemi', 'covid', '19', 'masyarakat', 'puas', 'dengan', 'kinerja', 'presiden', 'jokowi', 'vaksin', 'sembuhkan', 'bangsa']","['warganet', 'mendukung', 'penuh', 'jokowi', 'atasi', 'pandemi', 'covid', '19', 'masyarakat', 'puas', 'kinerja', 'presiden', 'jokowi', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:08:40 SE Asia Standard Time,"1410000000000000000,00",aguswiyon0,Agus Wiyono,"@Suparno60323299 Selamatkan Generasi Muda, BIN Gelar Vaksinasi Covid-19 untuk Pelajar SMP-SMA  https://t.co/JYRdXJARH3 Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1, suparno60323299 selamatkan generasi muda bin gelar vaksinasi covid 19 untuk pelajar smp sma vaksin sembuhkan bangsa, suparno60323299 selamatkan generasi muda bin gelar vaksinasi covid 19 untuk pelajar smp sma vaksin sembuhkan bangsa,"['', 'suparno60323299', 'selamatkan', 'generasi', 'muda', 'bin', 'gelar', 'vaksinasi', 'covid', '19', 'untuk', 'pelajar', 'smp', 'sma', 'vaksin', 'sembuhkan', 'bangsa']","['', 'suparno60323299', 'selamatkan', 'generasi', 'muda', 'bin', 'gelar', 'vaksinasi', 'covid', '19', 'pelajar', 'smp', 'sma', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:07:38 SE Asia Standard Time,"1400000000000000000,00",anadolodimas,Dimas Anadolo,"Selamatkan Generasi Muda, BIN Gelar Vaksinasi Covid-19 untuk Pelajar SMP-SMA. Masyarakat Mendukung Percepatan Vaksinasi Pelajar Dan Anak Umur 12-17 Tahun Demi Mencapai Herd Immunity  https://t.co/TkimgIItCq Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1,selamatkan generasi muda bin gelar vaksinasi covid 19 untuk pelajar smp sma masyarakat mendukung percepatan vaksinasi pelajar dan anak umur 17 tahun demi mencapai herd immunity vaksin sembuhkan bangsa,selamatkan generasi muda bin gelar vaksinasi covid 19 untuk pelajar smp sma masyarakat mendukung percepatan vaksinasi pelajar dan anak umur 17 tahun demi mencapai herd immunity vaksin sembuhkan bangsa,"['selamatkan', 'generasi', 'muda', 'bin', 'gelar', 'vaksinasi', 'covid', '19', 'untuk', 'pelajar', 'smp', 'sma', 'masyarakat', 'mendukung', 'percepatan', 'vaksinasi', 'pelajar', 'dan', 'anak', 'umur', '17', 'tahun', 'demi', 'mencapai', 'herd', 'immunity', 'vaksin', 'sembuhkan', 'bangsa']","['selamatkan', 'generasi', 'muda', 'bin', 'gelar', 'vaksinasi', 'covid', '19', 'pelajar', 'smp', 'sma', 'masyarakat', 'mendukung', 'percepatan', 'vaksinasi', 'pelajar', 'anak', 'umur', '17', 'tahun', 'mencapai', 'herd', 'immunity', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:06:14 SE Asia Standard Time,"1400000000000000000,00",anadolodimas,Dimas Anadolo,@delina_mawar Vaksin Terbukti Mampu Melindungi Diri dari Mutasi Virus COVID-19  https://t.co/iKH0l40RZ2 Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1, delina mawar vaksin terbukti mampu melindungi diri dari mutasi virus covid 19 vaksin sembuhkan bangsa, delina mawar vaksin terbukti mampu melindungi diri dari mutasi virus covid 19 vaksin sembuhkan bangsa,"['', 'delina', 'mawar', 'vaksin', 'terbukti', 'mampu', 'melindungi', 'diri', 'dari', 'mutasi', 'virus', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']","['', 'delina', 'mawar', 'vaksin', 'terbukti', 'mampu', 'melindungi', 'diri', 'mutasi', 'virus', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:06:06 SE Asia Standard Time,"1400000000000000000,00",anadolodimas,Dimas Anadolo,"@SMustaj Antisipasi Potensi Lonjakan Kasus dan Gelombang Ketiga Covid-19, Ini Imbauan Satgas  https://t.co/DPdA2OK6js. Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1, smustaj antisipasi potensi lonjakan kasus dan gelombang ketiga covid 19 ini imbauan satgas vaksin sembuhkan bangsa, smustaj antisipasi potensi lonjakan kasus dan gelombang ketiga covid 19 ini imbauan satgas vaksin sembuhkan bangsa,"['', 'smustaj', 'antisipasi', 'potensi', 'lonjakan', 'kasus', 'dan', 'gelombang', 'ketiga', 'covid', '19', 'ini', 'imbauan', 'satgas', 'vaksin', 'sembuhkan', 'bangsa']","['', 'smustaj', 'antisipasi', 'potensi', 'lonjakan', 'kasus', 'gelombang', 'ketiga', 'covid', '19', 'imbauan', 'satgas', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:04:18 SE Asia Standard Time,"1400000000000000000,00",hmonapa,Herwati Monapa,Vaksin Terbukti Mampu Melindungi Diri dari Mutasi Virus COVID-19. Vaksinasi Dan Disiplin Prokes Dapat Mencegah Penularan Varian Covid-19 serta Mencegah Potensi Lonjakan Kasus 1 Covid-19  https://t.co/2H17qul7Ii Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1,vaksin terbukti mampu melindungi diri dari mutasi virus covid 19 vaksinasi dan disiplin prokes dapat mencegah penularan varian covid 19 serta mencegah potensi lonjakan kasus 1 covid 19 vaksin sembuhkan bangsa,vaksin terbukti mampu melindungi diri dari mutasi virus covid 19 vaksinasi dan disiplin prokes dapat mencegah penularan varian covid 19 serta mencegah potensi lonjakan kasus 1 covid 19 vaksin sembuhkan bangsa,"['vaksin', 'terbukti', 'mampu', 'melindungi', 'diri', 'dari', 'mutasi', 'virus', 'covid', '19', 'vaksinasi', 'dan', 'disiplin', 'prokes', 'dapat', 'mencegah', 'penularan', 'varian', 'covid', '19', 'serta', 'mencegah', 'potensi', 'lonjakan', 'kasus', '1', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']","['vaksin', 'terbukti', 'mampu', 'melindungi', 'diri', 'mutasi', 'virus', 'covid', '19', 'vaksinasi', 'disiplin', 'prokes', 'mencegah', 'penularan', 'varian', 'covid', '19', 'mencegah', 'potensi', 'lonjakan', 'kasus', '1', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:04:18 SE Asia Standard Time,"1400000000000000000,00",hmonapa,Herwati Monapa,"Antisipasi Potensi Lonjakan Kasus dan Gelombang Ketiga Covid-19, Ini Imbauan Satgas. Vaksinasi Dan Disiplin Prokes Dapat Mencegah Penularan Varian Covid-19 serta Mencegah Potensi Lonjakan Kasus 1 Covid-19  https://t.co/SkFc7xXkai. Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1,antisipasi potensi lonjakan kasus dan gelombang ketiga covid 19 ini imbauan satgas vaksinasi dan disiplin prokes dapat mencegah penularan varian covid 19 serta mencegah potensi lonjakan kasus 1 covid 19 vaksin sembuhkan bangsa,antisipasi potensi lonjakan kasus dan gelombang ketiga covid 19 ini imbauan satgas vaksinasi dan disiplin prokes dapat mencegah penularan varian covid 19 serta mencegah potensi lonjakan kasus 1 covid 19 vaksin sembuhkan bangsa,"['antisipasi', 'potensi', 'lonjakan', 'kasus', 'dan', 'gelombang', 'ketiga', 'covid', '19', 'ini', 'imbauan', 'satgas', 'vaksinasi', 'dan', 'disiplin', 'prokes', 'dapat', 'mencegah', 'penularan', 'varian', 'covid', '19', 'serta', 'mencegah', 'potensi', 'lonjakan', 'kasus', '1', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']","['antisipasi', 'potensi', 'lonjakan', 'kasus', 'gelombang', 'ketiga', 'covid', '19', 'imbauan', 'satgas', 'vaksinasi', 'disiplin', 'prokes', 'mencegah', 'penularan', 'varian', 'covid', '19', 'mencegah', 'potensi', 'lonjakan', 'kasus', '1', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:04:17 SE Asia Standard Time,"1400000000000000000,00",hmonapa,Herwati Monapa,Risiko Varian Mu dan Pentingnya Prokes untuk Cegah Gelombang Ketiga. Vaksinasi Dan Disiplin Prokes Dapat Mencegah Penularan Varian Covid-19 serta Mencegah Potensi Lonjakan Kasus 1 Covid-19  https://t.co/qlaUXJCOHt Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1,risiko varian mu dan pentingnya prokes untuk cegah gelombang ketiga vaksinasi dan disiplin prokes dapat mencegah penularan varian covid 19 serta mencegah potensi lonjakan kasus 1 covid 19 vaksin sembuhkan bangsa,risiko varian mu dan pentingnya prokes untuk cegah gelombang ketiga vaksinasi dan disiplin prokes dapat mencegah penularan varian covid 19 serta mencegah potensi lonjakan kasus 1 covid 19 vaksin sembuhkan bangsa,"['risiko', 'varian', 'mu', 'dan', 'pentingnya', 'prokes', 'untuk', 'cegah', 'gelombang', 'ketiga', 'vaksinasi', 'dan', 'disiplin', 'prokes', 'dapat', 'mencegah', 'penularan', 'varian', 'covid', '19', 'serta', 'mencegah', 'potensi', 'lonjakan', 'kasus', '1', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']","['risiko', 'varian', 'mu', 'pentingnya', 'prokes', 'cegah', 'gelombang', 'ketiga', 'vaksinasi', 'disiplin', 'prokes', 'mencegah', 'penularan', 'varian', 'covid', '19', 'mencegah', 'potensi', 'lonjakan', 'kasus', '1', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:03:05 SE Asia Standard Time,"1400000000000000000,00",hmonapa,Herwati Monapa,@MahendraSuraja Presiden Jokowi Apresiasi Antusiasme Masyarakat Ikuti Program Vaksinasi Covid-19  https://t.co/4tdnV0k3v4 Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1, mahendrasuraja presiden jokowi apresiasi antusiasme masyarakat ikuti program vaksinasi covid 19 vaksin sembuhkan bangsa, mahendrasuraja presiden jokowi apresiasi antusiasme masyarakat ikuti program vaksinasi covid 19 vaksin sembuhkan bangsa,"['', 'mahendrasuraja', 'presiden', 'jokowi', 'apresiasi', 'antusiasme', 'masyarakat', 'ikuti', 'program', 'vaksinasi', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']","['', 'mahendrasuraja', 'presiden', 'jokowi', 'apresiasi', 'antusiasme', 'masyarakat', 'ikuti', 'program', 'vaksinasi', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:02:57 SE Asia Standard Time,"1400000000000000000,00",hmonapa,Herwati Monapa,@SMustaj Antusiasme Masyarakat Ikut Vaksinasi Covid-19 Masih Tinggi  https://t.co/lsaUC0yGzi Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1, smustaj antusiasme masyarakat ikut vaksinasi covid 19 masih tinggi vaksin sembuhkan bangsa, smustaj antusiasme masyarakat ikut vaksinasi covid 19 masih tinggi vaksin sembuhkan bangsa,"['', 'smustaj', 'antusiasme', 'masyarakat', 'ikut', 'vaksinasi', 'covid', '19', 'masih', 'tinggi', 'vaksin', 'sembuhkan', 'bangsa']","['', 'smustaj', 'antusiasme', 'masyarakat', 'ikut', 'vaksinasi', 'covid', '19', 'tinggi', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:01:43 SE Asia Standard Time,"1410000000000000000,00",munawirsamosir,Munawir Samosir,"Presiden Jokowi Apresiasi Antusiasme Masyarakat Ikuti Program Vaksinasi Covid-19. Mantap, Antusiasme Masyarakat Untuk Mengikuti Program Vaksinasi Demi Terciptanya Kekebalan Komunal  https://t.co/xhS2sYhDHW Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1,presiden jokowi apresiasi antusiasme masyarakat ikuti program vaksinasi covid 19 mantap antusiasme masyarakat untuk mengikuti program vaksinasi demi terciptanya kekebalan komunal vaksin sembuhkan bangsa,presiden jokowi apresiasi antusiasme masyarakat ikuti program vaksinasi covid 19 mantap antusiasme masyarakat untuk mengikuti program vaksinasi demi terciptanya kekebalan komunal vaksin sembuhkan bangsa,"['presiden', 'jokowi', 'apresiasi', 'antusiasme', 'masyarakat', 'ikuti', 'program', 'vaksinasi', 'covid', '19', 'mantap', 'antusiasme', 'masyarakat', 'untuk', 'mengikuti', 'program', 'vaksinasi', 'demi', 'terciptanya', 'kekebalan', 'komunal', 'vaksin', 'sembuhkan', 'bangsa']","['presiden', 'jokowi', 'apresiasi', 'antusiasme', 'masyarakat', 'ikuti', 'program', 'vaksinasi', 'covid', '19', 'mantap', 'antusiasme', 'masyarakat', 'mengikuti', 'program', 'vaksinasi', 'terciptanya', 'kekebalan', 'komunal', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 06:01:42 SE Asia Standard Time,"1410000000000000000,00",munawirsamosir,Munawir Samosir,"Antusiasme Masyarakat Ikut Vaksinasi Covid-19 Masih Tinggi. Mantap, Antusiasme Masyarakat Untuk Mengikuti Program Vaksinasi Demi Terciptanya Kekebalan Komunal  https://t.co/qEUlwNEHCe Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1,antusiasme masyarakat ikut vaksinasi covid 19 masih tinggi mantap antusiasme masyarakat untuk mengikuti program vaksinasi demi terciptanya kekebalan komunal vaksin sembuhkan bangsa,antusiasme masyarakat ikut vaksinasi covid 19 masih tinggi mantap antusiasme masyarakat untuk mengikuti program vaksinasi demi terciptanya kekebalan komunal vaksin sembuhkan bangsa,"['antusiasme', 'masyarakat', 'ikut', 'vaksinasi', 'covid', '19', 'masih', 'tinggi', 'mantap', 'antusiasme', 'masyarakat', 'untuk', 'mengikuti', 'program', 'vaksinasi', 'demi', 'terciptanya', 'kekebalan', 'komunal', 'vaksin', 'sembuhkan', 'bangsa']","['antusiasme', 'masyarakat', 'ikut', 'vaksinasi', 'covid', '19', 'tinggi', 'mantap', 'antusiasme', 'masyarakat', 'mengikuti', 'program', 'vaksinasi', 'terciptanya', 'kekebalan', 'komunal', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 05:59:39 SE Asia Standard Time,"1410000000000000000,00",munawirsamosir,Munawir Samosir,@Suparno60323299 Kepala BIN : Vaksinasi Covid-19 Minimalkan Risiko Kematian  https://t.co/b1pqMl6JJP Vaksin Sembuhkan Bangsa,"-6.260326761799702,107.35186093908187",Karawang,1, suparno60323299 kepala bin vaksinasi covid 19 minimalkan risiko kematian vaksin sembuhkan bangsa, suparno60323299 kepala bin vaksinasi covid 19 minimalkan risiko kematian vaksin sembuhkan bangsa,"['', 'suparno60323299', 'kepala', 'bin', 'vaksinasi', 'covid', '19', 'minimalkan', 'risiko', 'kematian', 'vaksin', 'sembuhkan', 'bangsa']","['', 'suparno60323299', 'kepala', 'bin', 'vaksinasi', 'covid', '19', 'minimalkan', 'risiko', 'kematian', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 05:59:31 SE Asia Standard Time,"1410000000000000000,00",munawirsamosir,Munawir Samosir,"@PDIP_KRW VAKSINASI, IKHTIAR BANGSA LINDUNGI DIRI DARI COVID-19  https://t.co/o0EFRVyRG7 Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1, pdip krw vaksinasi ikhtiar bangsa lindungi diri dari covid 19 vaksin sembuhkan bangsa, pdip krw vaksinasi ikhtiar bangsa lindungi diri dari covid 19 vaksin sembuhkan bangsa,"['', 'pdip', 'krw', 'vaksinasi', 'ikhtiar', 'bangsa', 'lindungi', 'diri', 'dari', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']","['', 'pdip', 'krw', 'vaksinasi', 'ikhtiar', 'bangsa', 'lindungi', 'diri', 'covid', '19', 'vaksin', 'sembuhkan', 'bangsa']"
"1443710000000000000,00",2021-09-01 05:58:28 SE Asia Standard Time,"1400000000000000000,00",hertadir,Hertadi Radian,"Kepala BIN : Vaksinasi Covid-19 Minimalkan Risiko Kematian. Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri, Namun Keluarga, Lingkungan Dan Bangsa  https://t.co/t8CpkEPO75 Vaksin Sembuhkan Bangsa","-6.260326761799702,107.35186093908187",Karawang,1,kepala bin vaksinasi covid 19 minimalkan risiko kematian vaksinasi bukan hanya semata menyelamatkan diri sendiri namun keluarga lingkungan dan bangsa vaksin sembuhkan bangsa,kepala bin vaksinasi covid 19 minimalkan risiko kematian vaksinasi bukan hanya semata menyelamatkan diri sendiri namun keluarga lingkungan dan bangsa vaksin sembuhkan bangsa,"['kepala', 'bin', 'vaksinasi', 'covid', '19', 'minimalkan', 'risiko', 'kematian', 'vaksinasi', 'bukan', 'hanya', 'semata', 'menyelamatkan', 'diri', 'sendiri', 'namun', 'keluarga', 'lingkungan', 'dan', 'bangsa', 'vaksin', 'sembuhkan', 'bangsa']","['kepala', 'bin', 'vaksinasi', 'covid', '19', 'minimalkan', 'risiko', 'kematian', 'vaksinasi', 'bukan', 'semata', 'menyelamatkan', 'diri', 'sendiri', 'keluarga', 'lingkungan', 'bangsa', 'vaksin', 'sembuhkan', 'bangsa']"
"1384710000000000000,00",2021-04-21 10:09:57 SE Asia Standard Time,"1020000000000000000,00",asepkoesaja,Asep Nurdin thea,"Ayo vaksin covid 19, desa Batulawang mengundang RT,  RW dan Lansia untuk di beri vaksin covid 19  #BerkhidmatUntukDesa @jokowi  @halimiskandarnu  @anwsanusi @malik_haramain @imansyukri @taufikmadjid71  https://t.co/P1UsyUv15A","-7.434353815321462,108.4658387327258",Ciamis,1,ayo vaksin covid 19 desa batulawang mengundang rt rw dan lansia untuk di beri vaksin covid 19 berkhidmatuntukdesa jokowi halimiskandarnu anwsanusi malik haramain imansyukri taufikmadjid71 ,ayo vaksin covid 19 desa batulawang mengundang rt rw dan lansia untuk di beri vaksin covid 19 berkhidmatuntukdesa jokowi halimiskandarnu anwsanusi malik haramain imansyukri taufikmadjid71 ,"['ayo', 'vaksin', 'covid', '19', 'desa', 'batulawang', 'mengundang', 'rt', 'rw', 'dan', 'lansia', 'untuk', 'di', 'beri', 'vaksin', 'covid', '19', 'berkhidmatuntukdesa', 'jokowi', 'halimiskandarnu', 'anwsanusi', 'malik', 'haramain', 'imansyukri', 'taufikmadjid71', '']","['ayo', 'vaksin', 'covid', '19', 'desa', 'batulawang', 'mengundang', 'rt', 'rw', 'lansia', 'beri', 'vaksin', 'covid', '19', 'berkhidmatuntukdesa', 'jokowi', 'halimiskandarnu', 'anwsanusi', 'malik', 'haramain', 'imansyukri', 'taufikmadjid71', '']"
"1423670000000000000,00",2021-08-06 22:40:26 SE Asia Standard Time,"250608609,00",mude_mudrikah,Bidadari Magang,Semoga dgn melakukan vaksin dan tetap menjaga prokes kita bisa terbebas dr virus covid 19 dan juga pandemi ini segera berlalu #AmpuhMelawan,"-7.434353815321462,108.4658387327258",Ciamis,1,semoga dgn melakukan vaksin dan tetap menjaga prokes kita bisa terbebas dr virus covid 19 dan juga pandemi ini segera berlalu ampuhmelawan,semoga dgn melakukan vaksin dan tetap menjaga prokes kita bisa terbebas dr virus covid 19 dan juga pandemi ini segera berlalu ampuhmelawan,"['semoga', 'dgn', 'melakukan', 'vaksin', 'dan', 'tetap', 'menjaga', 'prokes', 'kita', 'bisa', 'terbebas', 'dr', 'virus', 'covid', '19', 'dan', 'juga', 'pandemi', 'ini', 'segera', 'berlalu', 'ampuhmelawan']","['semoga', 'dgn', 'melakukan', 'vaksin', 'tetap', 'menjaga', 'prokes', 'terbebas', 'dr', 'virus', 'covid', '19', 'pandemi', 'segera', 'berlalu', 'ampuhmelawan']"
"1423670000000000000,00",2021-08-06 22:39:39 SE Asia Standard Time,"250608609,00",mude_mudrikah,Bidadari Magang,"Sbg manusia kita wajib ikhtiar untuk menyelamatkan kesehatan kita dr virus covid 19, slh satunya dgn cara vaksin ini #AmpuhMelawan","-7.434353815321462,108.4658387327258",Ciamis,1,sbg manusia kita wajib ikhtiar untuk menyelamatkan kesehatan kita dr virus covid 19 slh satunya dgn cara vaksin ini ampuhmelawan,sbg manusia kita wajib ikhtiar untuk menyelamatkan kesehatan kita dr virus covid 19 slh satunya dgn cara vaksin ini ampuhmelawan,"['sbg', 'manusia', 'kita', 'wajib', 'ikhtiar', 'untuk', 'menyelamatkan', 'kesehatan', 'kita', 'dr', 'virus', 'covid', '19', 'slh', 'satunya', 'dgn', 'cara', 'vaksin', 'ini', 'ampuhmelawan']","['sbg', 'manusia', 'wajib', 'ikhtiar', 'menyelamatkan', 'kesehatan', 'dr', 'virus', 'covid', '19', 'slh', 'satunya', 'dgn', 'cara', 'vaksin', 'ampuhmelawan']"
"1423650000000000000,00",2021-08-06 21:00:40 SE Asia Standard Time,"250608609,00",mude_mudrikah,Bidadari Magang,Pastinya semua jenis vaksin yg disediakan pemerintah efektif menangkal virus covid 19  #AmpuhMelawan  https://t.co/ZN9bWUjrPu,"-7.434353815321462,108.4658387327258",Ciamis,1,pastinya semua jenis vaksin yg disediakan pemerintah efektif menangkal virus covid 19 ampuhmelawan ,pastinya semua jenis vaksin yg disediakan pemerintah efektif menangkal virus covid 19 ampuhmelawan ,"['pastinya', 'semua', 'jenis', 'vaksin', 'yg', 'disediakan', 'pemerintah', 'efektif', 'menangkal', 'virus', 'covid', '19', 'ampuhmelawan', '']","['pastinya', 'semua', 'jenis', 'vaksin', 'yg', 'disediakan', 'pemerintah', 'efektif', 'menangkal', 'virus', 'covid', '19', 'ampuhmelawan', '']"
"1423640000000000000,00",2021-08-06 20:41:02 SE Asia Standard Time,"250608609,00",mude_mudrikah,Bidadari Magang,Kita kenalan yuk sm vaksin yang ada di indonesia. Sekalian aku juga beljar lagi soal vaksin covid 19 #AmpuhMelawan,"-7.434353815321462,108.4658387327258",Ciamis,2,kita kenalan yuk sm vaksin yang ada di indonesia sekalian aku juga beljar lagi soal vaksin covid 19 ampuhmelawan,kita kenalan yuk sm vaksin yang ada di indonesia sekalian aku juga beljar lagi soal vaksin covid 19 ampuhmelawan,"['kita', 'kenalan', 'yuk', 'sm', 'vaksin', 'yang', 'ada', 'di', 'indonesia', 'sekalian', 'aku', 'juga', 'beljar', 'lagi', 'soal', 'vaksin', 'covid', '19', 'ampuhmelawan']","['kenalan', 'yuk', 'sm', 'vaksin', 'indonesia', 'sekalian', 'aku', 'beljar', 'soal', 'vaksin', 'covid', '19', 'ampuhmelawan']"
"1401800000000000000,00",2021-06-07 14:20:21 SE Asia Standard Time,"728000000000000000,00",humasrescms,Polres Ciamis,"Kapolres Ciamis AKBP Hendria Lesmana, S.I.K.,  https://t.co/zXbxrMkKam. Tinjau Pelaksanaan Vaksinasi Masal Covid-19 di Klinik Pratama Oleh Tim Dokes Polres Ciamis Dalam Rangka Percepatan Program Vaksin Pemerintah Menuju Membangun Herd Immunity  #vaksÃ¬ncovid19  https://t.co/EU5POr2zFH","-7.434353815321462,108.4658387327258",Ciamis,1,kapolres ciamis akbp hendria lesmana s i k tinjau pelaksanaan vaksinasi masal covid 19 di klinik pratama oleh tim dokes polres ciamis dalam rangka percepatan program vaksin pemerintah menuju membangun herd immunity vaks ncovid19 ,kapolres ciamis akbp hendria lesmana s i k tinjau pelaksanaan vaksinasi masal covid 19 di klinik pratama oleh tim dokes polres ciamis dalam rangka percepatan program vaksin pemerintah menuju membangun herd immunity vaks ncovid19 ,"['kapolres', 'ciamis', 'akbp', 'hendria', 'lesmana', 's', 'i', 'k', 'tinjau', 'pelaksanaan', 'vaksinasi', 'masal', 'covid', '19', 'di', 'klinik', 'pratama', 'oleh', 'tim', 'dokes', 'polres', 'ciamis', 'dalam', 'rangka', 'percepatan', 'program', 'vaksin', 'pemerintah', 'menuju', 'membangun', 'herd', 'immunity', 'vaks', 'ncovid19', '']","['kapolres', 'ciamis', 'akbp', 'hendria', 'lesmana', 's', 'i', 'k', 'tinjau', 'pelaksanaan', 'vaksinasi', 'masal', 'covid', '19', 'klinik', 'pratama', 'tim', 'dokes', 'polres', 'ciamis', 'rangka', 'percepatan', 'program', 'vaksin', 'pemerintah', 'menuju', 'membangun', 'herd', 'immunity', 'vaks', 'ncovid19', '']"
