id;created_at;user_id;username;name;tweet;geo;label
1360443128033860000;2021-02-13 11:18:12 SE Asia Standard Time;1,35E+18;psokaraja;PolsekSokaraja;Kanit Binmas Polsek Sokaraja Banyumas Aiptu F.R.Samdono pantau dan amankan pembagian kegiatan penyuntikan vaksin Covid-19 pada Nakes di Puskesmas I Sokaraja,Banyumas, Sabtu(13/02/2021) #AmankanVaksinCovid  #PolriPeduliKesehatan  #PatuhiProtokolKesehatan  https://t.co/hpsLzWpLnp;-7.495026293372437,108.13816084545724;1
1358709814730250000;2021-02-08 16:30:38 SE Asia Standard Time;1,35E+18;psokaraja;PolsekSokaraja;Babinkamtibmas Polsek Sokaraja Banyumas Aiptu Abdul Aziz pantau dan amankan penyuntikan vaksin Covid-19 pada Nakes tahap 2 di Puskesmas II Sokaraja,Banyumas,Senin (08/02/2021) #PatuhiProtokolKesehatan  #AmankanVaksinCovid  #PolriPeduliKesehatan  https://t.co/CnOu8UytR6;-7.495026293372437,108.13816084545724;1
1358707433992950000;2021-02-08 16:21:10 SE Asia Standard Time;1,35E+18;psokaraja;PolsekSokaraja;Kanit Binmas Polsek Sokaraja Banyumas Aiptu F.R.Samdono beserta Babinkamtibmas pantau dan amankan pelaksanaan Vaksin Covid-19 pada Nakes tahap ke 2 di Puskesmas I Sokaraja Banyumas,Senin(08/02/2021) #AmankanVaksinCovid  #PatuhiProtokolKesehatan  #PolriPeduliKesehatan  https://t.co/pO9LfQeEkD;-7.495026293372437,108.13816084545724;1
1356854087778660000;2021-02-03 13:36:38 SE Asia Standard Time;1,22E+18;pendimbanyumas1;KODIM 0701/BANYUMAS;JANGAN LENGAH,WALAUPUN SUDAH ADA VAKSIN COVID-19,TETAP PATUHI 5 M  https://t.co/O6cs32knr9;-7.495026293372437,108.13816084545724;1
1356488975465150000;2021-02-02 13:25:48 SE Asia Standard Time;3319532216;kecamatanr;KECAMATAN ROWOKELE;LAPORAN REKAPAN HOAKS VAKSIN COVID-19 Untuk mendapatkan informasi ini dapat anda download di website resmi Kecamatan Rowokele dibawah ini ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡  https://t.co/iTswyproq4  #JatengGayeng #hmsrwk2021# #VaksinasiNasional  https://t.co/7hwEWFvY07;-7.495026293372437,108.13816084545724;0
1354643361030950000;2021-01-28 11:11:59 SE Asia Standard Time;1,35E+18;psokaraja;PolsekSokaraja;Personil Polsek Sokaraja Banyumas Aiptu F.R.Samdono bersama Aiptu Purwadi cek vaksin Covid-19 yang akan di suntikan pada Nakes di Puskesmas I Sokaraja Banyumas,   Kamis(28/01/2021) #AmankanVaksinCovid  #patuhiprotokolkesehatan  https://t.co/JTrxwDDuBs;-7.495026293372437,108.13816084545724;2
1354642265415810000;2021-01-28 11:07:38 SE Asia Standard Time;1,35E+18;psokaraja;PolsekSokaraja;Personil Polsek Sokaraja Banyumas Aiptu  Sugito bersama Aiptu Huseno melaksanakan Pengamanan kegiatan penyuntikan vaksin Covid-19 pada Nakes di Rs.Wiradadi Husada Jalan Menteri Supeno Desa Wiradadi Kec.Sokaraja Kab.Banyumas,Kamis(28/01/2021) #AmankanVaksinCovid  #PatuhiProkes  https://t.co/MHLgOUc7XG;-7.495026293372437,108.13816084545724;1
1419825845305320000;2021-07-27 08:03:55 SE Asia Standard Time;9,55E+17;smkalamiin;SMK AL-AMIIN;Tips Persiapan Sebelum dan Sesudah Vaksin Covid-19 @ Smks Al- Amiin Sangkanhurip  https://t.co/TT2SITtrB7;-6.816254066984311,108.25874880219162;2
1435471797479030000;2021-09-08 12:15:20 SE Asia Standard Time;1,34E+18;jamjam81701254;@Jam_Jam;Jadwal Vaksinasi Covid-19 Kabupaten Cianjur 23 dan 24 Agustus 2021 dengan Vaksin AstraZeneca dan Moderna  https://t.co/xd0okhORKT;-7.010637831252968,107.52634034196025;1
1408738424756960000;2021-06-26 17:46:28 SE Asia Standard Time;1,33E+18;upitzulha;Upit Zulha;Meski pun udah vaksin, prokes harus lebih di tingkatkan di manapun kita berada , agar tidak terpapar covid 19  https://t.co/WApxJFYXdH;-7.010637831252968,107.52634034196025;1
1394794305697450000;2021-05-19 06:17:31 SE Asia Standard Time;1,17E+18;ummusyakira6;Ummu Syakira;#Opini â€” Megaproyek G7 di bidang vaksin Covid-19, khususnya di Indonesia, tidak kemudian sedemikian mulus sebagaimana yang ditargetkan. Vaksin AstraZeneca produksi Inggris yang telah diimpor Indonesia, sempat menuai polemik.   https://t.co/cdmmYd21la  https://t.co/DvnR1ewMQ9;-7.010637831252968,107.52634034196025;0
1383961374708010000;2021-04-19 08:51:19 SE Asia Standard Time;1,19E+18;imambukhori_boy;Imam Bukhori;@_pln_id Bismillah, vaksin sebagai salah datu ikhtiar kita melawan pandemi covid-19, ðŸ¤²ðŸ¤²ðŸ¤²  #SentraVaksinBUMN #PowerBeyondGenerations;-7.010637831252968,107.52634034196025;1
1375733615603030000;2021-03-27 15:57:08 SE Asia Standard Time;113258530;tonny_senduk;senduktm_real;@jokowi Tks pak Presiden @jokowi atas penanganan yg baik dlm memutus mata rantai covid-19, dgn menggratiskan vaksin bagi rakyat Indonesia.  Tetap semangat, dan t'rus jaga kesehatannya pak demi Indonesia yg lebih baik ðŸ‘ðŸ¼;-7.010637831252968,107.52634034196025;1
1374577164624940000;2021-03-24 11:21:49 SE Asia Standard Time;1,26E+18;husada_menik;Menik Husada;"Tau ga sih kalau ""Vaksin Influenza"" dapat dimanfaatkan sebagai IMMUNE BOSTER COVID 19 karena Influenza dan Covid 19 memiliki gejala yang hampir sama ,jadi untuk Sahabat Menik bisa langsung datang ke Klinik Menik Husada 24 jam ðŸ¤— #KlinikUmum24Jam #apotik24jam #PelayananDokterUmum  https://t.co/h4KKnqSWxA";-7.010637831252968,107.52634034196025;2
1369503889083460000;2021-03-10 11:22:25 SE Asia Standard Time;3268489308;sepruhyat;ASEP RUHYAT;Vaksin covid 19, bagian dari ikhtiar supaya tidak terpapar Ã§ovid19  https://t.co/TAvXOVpHM9;-7.010637831252968,107.52634034196025;1
1368786962543340000;2021-03-08 11:53:37 SE Asia Standard Time;1,28E+18;katapang_polsek;Polsek_katapang;Potensi terpapar Covid-19 meski sudah divaksin, IDI ingatkan Nakes tetap disiplin Protokol Kesehatan.   Vaksin tidak membuat otomatis  tidak akan terpapar namun vaksin dapat meningkatkan imunitas tubuh agar tidak mudah terpapar Covid-19.  #TetapDisiplin5M Covid Belum Berakhir  https://t.co/ttLVdLhF8u;-7.010637831252968,107.52634034196025;1
1367353684674230000;2021-03-04 12:58:17 SE Asia Standard Time;152175488;imambdn11;Imam Budiana;Vaksin Covid 19 tahap 1  https://t.co/niFCPUMAQV;-7.010637831252968,107.52634034196025;2
1367329529199350000;2021-03-04 11:22:18 SE Asia Standard Time;1,24E+18;cikancungsektor;SektorCikancung;Waspada Penipuan Vaksin Covid-19!  1.Berpura-pura menjadi NAKES 2.Modus mengaku mempercepat antrian 3.Modus meminta bayaran 4.Penipuan melalui SMS/Telepon 5.Pembayaran melalui via transfer  Kenali Kejahatan Cyber agar #CerdasBermediaDigital  https://t.co/okTefeO6lQ;-7.010637831252968,107.52634034196025;0
1366636714433770000;2021-03-02 13:29:18 SE Asia Standard Time;1,24E+18;cikancungsektor;SektorCikancung;Perwira Tinggi Mabes Polri Terima Vaksinasi Covid-19 Tahap I  Jajaran Perwira Tinggi Mabes Polri melaksanakan vaksin Covid-19 Sinovac tahap I di Wisma Bhayangkari Mabes Polri, Jakarta Selatan, Senin (1/3).   #VaksinasiAnggotaPolri Terbentuknya Herd Immunity  https://t.co/1ZlepnmArC;-7.010637831252968,107.52634034196025;1
1355650271221750000;2021-01-31 05:53:06 SE Asia Standard Time;1,26E+18;husada_menik;Menik Husada;Selamat Pagi Sahabat Menik Sekalian ðŸ¤—  Klinik kami melayani 24 Jam ðŸ˜ƒ Vaksin Influenza dapat juga digunakan untuk Immune Booster dari Covid-19 loh ðŸ¤©  #KlinikUmum24Jam #apotik24jam #PelayananDokterUmum #PelayananBidan #USG0 #usgkandungan #usgabdomen  https://t.co/AF3q4ECMzF;-7.010637831252968,107.52634034196025;2
1354793243624370000;2021-01-28 21:07:34 SE Asia Standard Time;228539087;yunusm26;politisimagang;"Alangkah indahnya promosi vaksin itu jika ""oleh karena angka terjangkit covid-19 di Indonesia rendah maka kita perkuat diri dengan vaksin"" bukan ""divaksin karena kian hari semakin meningkat angka terjangkit covid-19""";-7.010637831252968,107.52634034196025;1
1353834054601170000;2021-01-26 05:36:06 SE Asia Standard Time;1,26E+18;husada_menik;Menik Husada;Halo Sahabat Menik ðŸ¤—   Vaksin Influenza juga dapat digunakan sebagai Immune Booster Covid-19 loh ðŸ¤©  Kami melayani 24 Jam ðŸ¥°  #KlinikUmum24Jam #apotik24jam #PelayananDokterUmum #PelayananBidan #USG #usgkandungan #usgabdomen #injekvitc  https://t.co/vHwoKJiNYN;-7.010637831252968,107.52634034196025;2
1409375108657920000;2021-06-28 11:56:25 SE Asia Standard Time;176586074;robby_karman;Robby Karman;Ada yang bilang covid 19 ini terlalu dilebih-lebihkan. Harusnya disikapi biasa saja seperti flu.   Jadi begini ya. Alasan kenapa covid-19 dilebih-lebihkan itu:  1. Virus ini menyebar sangat cepat.  2. Belum ada obatnya. Baru ada vaksin, itupun belum sempurna.;-6.213739385639549,107.12379723294846;0
1409083195639830000;2021-06-27 16:36:27 SE Asia Standard Time;1,18E+18;syariph78320748;Humas Polsek Telukjambe Timur;1 Juta Vaksin Hadiah Bhayangkara ke-75 Untuk Masyarakat Sehat-Indonesia maju  Kapolri Jenderal Listyo Sigit Prabowo melakukan akselerasi terhadap target vaksinasi massal Pemerintah Indonesia satu juta per hari, untuk menciptakan kekebalan kelompok atau Herd Immunity dari Covid-19  https://t.co/RXqpWbBi9q;-6.213739385639549,107.12379723294846;1
1408295204851900000;2021-06-25 12:25:16 SE Asia Standard Time;390542291;jpirngadie;Juwie;Katanya penderita jantung, darah tinggi dan diabetes lebih beresiko tinggi terkena Covid-19  Tapi begitu uda excited pengen vaksin tapi ditolak gara2 tensi tinggi  Semoga kuota vaksin di faskes @pemkotbekasi diperbanyak ya;-6.213739385639549,107.12379723294846;0
1407552652276150000;2021-06-23 11:14:38 SE Asia Standard Time;1214086856;aisyaahh_29;Sastra Candrama;Jadi hari ini aku memutuskan untuk ikut Vaksin Covid 19. Kok degdegan;-6.213739385639549,107.12379723294846;1
1407302843371900000;2021-06-22 18:41:58 SE Asia Standard Time;302930233;selvijn_ellias;Jeffrey Rawis;Tim Riset Uji Klinis Vaksin Covid-19 pastikan vaksin efektif atasi virus corona, karena sudah teruji  https://t.co/cgcX9SChki;-6.213739385639549,107.12379723294846;1
1407186582205990000;2021-06-22 11:00:00 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat.  #PenguatanPPKMMikro Rangkaian Hari Bhayangkara  https://t.co/OP2fg39msE;-6.213739385639549,107.12379723294846;1
1407164734604930000;2021-06-22 09:33:11 SE Asia Standard Time;60537239;faniduni;sehat?;TAHUN LALU : fokus di covid-19 dan naiknya masih (bisa dibilang pelan)  TAHUN INI : covid-19 dan VAKSIN BARENGAN WOYYYY! Ngurus kopet + vaksin = Nakes ABIS (Ini blm ditambah nakes tumbang lho)  Angeeel wes...;-6.213739385639549,107.12379723294846;2
1406930373989170000;2021-06-21 18:01:55 SE Asia Standard Time;302930233;selvijn_ellias;Jeffrey Rawis;Lengkap !!! Usia 18 tahun ke atas sudah bisa vaksinasi Covid-19 di Tangerang Selatan, simak daftar lokasi vaksin  https://t.co/OwKZAFrPCM;-6.213739385639549,107.12379723294846;1
1406754218057160000;2021-06-21 06:21:56 SE Asia Standard Time;1649132064;tmcrestrobekasi;TMC POLRES METRO BEKASI KABUPATEN;20/06/21 15.15  Polri Sat Lantas Polres Metro Bekasi melaksanakan Pengamanan Rute Lintasan pendistribusian Vaksin Covid - 19 dari Bandara Soeta menuju Biofarma Bandung pada Akses Masuk Pintu Tol Jakarta - Cikampek yg berada di Wilayah Hukum Polrestro Bekasi.  @TMCPoldaMetro  https://t.co/aK3Vaj9cJn;-6.213739385639549,107.12379723294846;1
1406541273800920000;2021-06-20 16:15:46 SE Asia Standard Time;1,12E+18;jepigun23;Jepi_GunðŸ´ðŸ‡µðŸ‡¸;Penasaran setelah gelaran euro 2020 ini beres, apakah akan ada lonjakan kasus covid 19 d Eropa, atau malah tidak ada??   Jika berhasil tidak ada kasus .. kira2 apa vaksin yg d pakai mereka ya??.. kabarnya mereka yg hadir d stadion sdh d vaksin semua.....???  https://t.co/oFoHhYSWYs;-6.213739385639549,107.12379723294846;0
1431467646562680000;2021-08-28 11:04:16 SE Asia Standard Time;768523404;banglius;Bang Iyus;Ini dia rinciannya, Coronavac 1 dosis, sebanyak 3 juta dosis, vaksin COVID-19 Bio Farma sebanyak 89.366.140 dosis, AstraZeneca, 15.982.584 dosis, Moderna, 7.558.810, CoronaVac 2 dosis, 6.848.644 dosis &amp;;1
1431097431295340000;2021-08-27 10:33:10 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;Vaksinasi Covid-19 Keliling Menteng  @divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg @PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19 #polresjakartapusat.  https://t.co/5Ikknr0x3K;-6.213739385639549,107.12379723294846;1
1431097392007310000;2021-08-27 10:33:01 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;Vaksinasi Covid-19 Keliling Menteng  @divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg @PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19 #polresjakartapusat.  https://t.co/iYWt8Xj5E8;-6.213739385639549,107.12379723294846;1
1431097325301030000;2021-08-27 10:32:45 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;Vaksinasi Covid-19 Keliling Menteng  @divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg @PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19 #polresjakartapusat.  https://t.co/Ae8nSePjN1;-6.213739385639549,107.12379723294846;1
1431096962326010000;2021-08-27 10:31:18 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;Vaksinasi Covid-19 Keliling Menteng  @divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg @PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19 #polresjakartapusat.  https://t.co/BgRPt3HV3u;-6.213739385639549,107.12379723294846;1
1431067516932020000;2021-08-27 08:34:18 SE Asia Standard Time;9,19E+17;muipusat;Majelis Ulama Indonesia;SALAM MUI Konsultasi Agama dan Kesehatan Terkait Covid-19  Karena vaksin Sinovac terbatas, saya pakai  AZ, tapi katanya mengandung babi, sedangkan saya butuh sertifikatnya u/ bekerja. Bagaimana ini?  Baca :  https://t.co/TBhmLvw6V6  Kirim Pertanyaan SALAM MUI ke : 081219519529;-6.213739385639549,107.12379723294846;2
1430348132341090000;2021-08-25 08:55:43 SE Asia Standard Time;8,41E+17;maryananunung;Nunung Maryana;Kenapa hanya satu ko bukan dua2 nya di produksi....â“â“â“â“â“ Alhamdulillah Menko Luhut Sampaikan Kabar Gembira! Indonesia Bakal Produksi Dua Jenis Vaksin Covid-19 Mulai 2022  https://t.co/gSKuZa8Mij;-6.213739385639549,107.12379723294846;1
1430342506621800000;2021-08-25 08:33:22 SE Asia Standard Time;9,19E+17;muipusat;Majelis Ulama Indonesia;SALAM MUI Konsultasi Agama dan Kesehatan Terkait Covid-19 Assalamuâ€™alaikum.. Mengenai vaksin, apakah belum ada fatwa terbaru untuk vaksin Pfizer dan Moderna?  Baca :  https://t.co/KE2Zck8q4a  Pertanyaan SALAM MUI  : 081219519529/0880096960  email: salam.muipusat@gmail.com.;-6.213739385639549,107.12379723294846;2
1429764349954900000;2021-08-23 18:15:59 SE Asia Standard Time;1649132064;tmcrestrobekasi;TMC POLRES METRO BEKASI KABUPATEN;15.00  Polri Sat Lantas Polres Metro Bekasi melaksanakan Pengamanan Rute Lintasan pendistribusian Vaksin Covid - 19 dari Bandara Soeta menuju Biofarma Kota Bandung pada Akses Masuk Tol Jakarta - Cikampek yg berada di Wilayah Hukum Polres Metro Bekasi.  @TMCPoldaMetro  https://t.co/WGP1s3WU75;-6.213739385639549,107.12379723294846;1
1429214931446990000;2021-08-22 05:52:47 SE Asia Standard Time;1,36E+18;damaiyantirindu;Rindu Damaiyanti;Disiplin Prokes Dan Vaksinasi Mempercepat Terbentuknya Herd Immunity Cegah Covid-19  Vaksin Solusi Pandemi  https://t.co/k1852hx4Sx;-6.213739385639549,107.12379723294846;1
1429214923444280000;2021-08-22 05:52:45 SE Asia Standard Time;1,36E+18;damaiyantirindu;Rindu Damaiyanti;Disiplin Prokes Dan Vaksinasi Mempercepat Terbentuknya Herd Immunity Cegah Covid-19  Vaksin Solusi Pandemi  https://t.co/albk3oV7J3;-6.213739385639549,107.12379723294846;1
1429090157798420000;2021-08-21 21:36:59 SE Asia Standard Time;1,40E+18;suhartomaman;Maman Suharto;Pemerintah Sebut Terapkan Prokes dan Vaksin Jadi Kunci Penanganan Pandemi Covid-19  https://t.co/cjGS2bwTmV  Vaksin Solusi Pandemi;-6.213739385639549,107.12379723294846;1
1429089526023030000;2021-08-21 21:34:28 SE Asia Standard Time;1,40E+18;suhartomaman;Maman Suharto;PPKM berhasil tekan laju penularan Covid-19  https://t.co/m6crN8i56h  Vaksin Solusi Pandemi;-6.213739385639549,107.12379723294846;1
1428640557715180000;2021-08-20 15:50:26 SE Asia Standard Time;1649132064;tmcrestrobekasi;TMC POLRES METRO BEKASI KABUPATEN;15.30  Polri Sat Lantas Polres Metro Bekasi melaksanakan Pengamanan Rute Lintasan pendistribusian Vaksin Covid - 19 dari Bandara Soeta menuju Biofarma Kota Bandung pada Akses Masuk Tol Jakarta - Cikampek yg berada di Wilayah Hukum Polres Metro Bekasi.  @TMCPoldaMetro  https://t.co/vki0UllULb;-6.213739385639549,107.12379723294846;1
1428619809999110000;2021-08-20 14:27:59 SE Asia Standard Time;85087815;unilubis;unilubis;Vaksinasi jadi harapan #IndonesiaPulih. Game changer. Syaratnya, vaksin tersedia lancar dong @KemenkesRI. Rajin monitor keluhan di medsosnya. Gercep. Gak usah mikirin antivax. Masih jutaan yg provax  Mau Cek Stok Vaksin COVID-19 di Daerah? Begin Caranya -  https://t.co/FQAa1ZfqMl;-6.213739385639549,107.12379723294846;2
1428559402303320000;2021-08-20 10:27:57 SE Asia Standard Time;1649132064;tmcrestrobekasi;TMC POLRES METRO BEKASI KABUPATEN;09.45  Polri Sat Lantas Polres Metro Bekasi melaksanakan Pengamanan Rute Lintasan pendistribusian Vaksin Covid - 19 dari Bandara Soeta menuju Biofarma Kota Bandung pada Akses Masuk Tol Jakarta - Cikampek yg berada di Wilayah Hukum Polres Metro Bekasi.  @TMCPoldaMetro  https://t.co/TV96IZ79Zl;-6.213739385639549,107.12379723294846;1
1428493234922130000;2021-08-20 06:05:01 SE Asia Standard Time;1649132064;tmcrestrobekasi;TMC POLRES METRO BEKASI KABUPATEN;19/08/21 21.45  Polri Sat Lantas Polres Metro Bekasi melaksanakan Pengamanan Rute Lintasan pendistribusian Vaksin Covid - 19 dari Bandara Soeta menuju Biofarma Kota Bandung pada Akses Masuk Tol Jakarta - Cikampek yg berada di Wilayah Hukum Polres Metro Bekasi.  @TMCPoldaMetro  https://t.co/FL2de9Iwyb;-6.213739385639549,107.12379723294846;1
1428234015522180000;2021-08-19 12:54:59 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;Vaksin Covid-19 Menteng  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya @vaksinasimerdeka @vaksin #polresjakartapusat  https://t.co/fHBCaMW9zh;-6.213739385639549,107.12379723294846;2
1428232558370710000;2021-08-19 12:49:11 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;Vaksinasi Covid-19  Yuk... Warga Jakarta serta Warga Indonesia Mari kita Vaksin untuk Menambah Imun dalam Tubuh Kita   @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya #polresjakartapusat  https://t.co/rAtqbwEpaw;-6.213739385639549,107.12379723294846;1
1427274667245460000;2021-08-16 21:22:52 SE Asia Standard Time;1649132064;tmcrestrobekasi;TMC POLRES METRO BEKASI KABUPATEN;15.00  Polri Sat Lantas Polres Metro Bekasi melaksanakan Pengamanan Rute Lintasan pendistribusian Vaksin Covid - 19 dari Bandara Soeta menuju Biofarma Kota Bandung pada Akses Masuk Tol Jakarta - Cikampek yg berada di Wilayah Hukum Polres Metro Bekasi.  @TMCPoldaMetro  https://t.co/RykCohnuSS;-6.213739385639549,107.12379723294846;1
1426762991832210000;2021-08-15 11:29:39 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka' gerai 645  Jakarta, dengan memutus mata rantai #covid_19 bersama kita bisa memberikan #vaksÃ¬nasi kepada warga menteng bertempat jalan kali pasir gang tembok RW.10 kebon sirih menteng.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri  https://t.co/r408fEJmQ8;-6.213739385639549,107.12379723294846;1
1426759682509590000;2021-08-15 11:16:30 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka'  Jakarta, pelaksanaan kegiatan #vaksÃ¬nasi di masjid al-makmur jalan raden saleh no.30, guna memutus mata rantai #covid_19.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya #polresjakartapusat  https://t.co/yxB7WSytcv;-6.213739385639549,107.12379723294846;1
1426757859648270000;2021-08-15 11:09:16 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka' gerai 649  Jakarta, dengan memutus mata rantai #covid_19 bersama kita bisa memberikan #vaksÃ¬nasi kepada warga menteng bertempat balai warga RW.01 menteng.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya  https://t.co/XdWWE5nD2X;-6.213739385639549,107.12379723294846;1
1426755430840100000;2021-08-15 10:59:37 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka' gerai 647  Jakarta, dengan memutus mata rantai #covid_19 bersama kita bisa memberikan #vaksÃ¬nasi kepada warga menteng tenggulun bertempat balai RW.10.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya #polresjakartapusat  https://t.co/ejI3xZoFV1;-6.213739385639549,107.12379723294846;1
1426754035978170000;2021-08-15 10:54:04 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka' gerai 643  Jakarta, dengan memutus mata rantai #covid_19 bersama kita bisa memberikan #vaksÃ¬nasi kepada warga menteng bertempat balai RW.08 Pegangsaan menteng.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya  https://t.co/Dac6wDa6HY;-6.213739385639549,107.12379723294846;1
1426753653923190000;2021-08-15 10:52:33 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka' gerai 644  Jakarta, dengan memutus mata rantai #covid_19 bersama kita bisa memberikan #vaksÃ¬nasi kepada warga menteng bertempat aula Masjid Ahsuamiyah RW.02 kebon sirih barat.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri  https://t.co/NT9ajWwYmF;-6.213739385639549,107.12379723294846;1
1426751648580260000;2021-08-15 10:44:35 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka' gerai 647  Jakarta, dengan memutus mata rantai #covid_19 bersama kita bisa memberikan #vaksÃ¬nasi kepada warga menteng tenggulun bertempat balai RW.10.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya #polresjakartapusat  https://t.co/0ogvatLpXV;-6.213739385639549,107.12379723294846;1
1426751166415660000;2021-08-15 10:42:40 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Nyuk.. #vaksin merdeka'  Jakarta, dengan memutus mata rantai #covid_19 bersama kita bisa memberikan #vaksÃ¬nasi kepada warga menteng tenggulun bertempat balai RW.09.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri #poldametrojaya #polresjakartapusat  https://t.co/OCHTWsGDtI;-6.213739385639549,107.12379723294846;1
1426393184515470000;2021-08-14 11:00:10 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Gerai 647 #vaksÃ¬nasicovid19 merdeka'.  Jakarta, Iptu Ponijan Bersama Aiptu Ujang Rusman memantau kegiatan #vaksin bertempat jalan kali pasir gang tembok RT. 03/10 kelurahan kebon sirih menteng jakarta pusat.  @divisihumaspolri @poldametrojaya @PolresJakPus #Covid_19  https://t.co/DISN9swF1e;-6.213739385639549,107.12379723294846;2
1426388832753110000;2021-08-14 10:42:53 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;'Gerai 648 #vaksÃ¬nasicovid19 merdeka'.  Jakarta, guna Memutus mata rantai #covid_19, pelaksanaan #vaksin di kantor pos yandu RT. 14/06 gang C jalan Tambak Kelurahan Pegangsaan Menteng Jakarta Pusat.  @divisihumaspolri @poldametrojaya @PolresJakPus #divisihumaspolri  https://t.co/pgb8hTqYvU;-6.213739385639549,107.12379723294846;1
1426382595344840000;2021-08-14 10:18:06 SE Asia Standard Time;85087815;unilubis;unilubis;Rekor tgl 12 Agustus 2021 lebih dari 1,6 juta #vaksinasi semoga konsisten bisa capai sesuai target 2 juta vaksin per hari Agustus ini  RI Masuk 10 Besar Negara Vaksinasi COVID-19 Terbanyak Dunia   https://t.co/2G2Ykfylt9;-6.213739385639549,107.12379723294846;1
1426144759144270000;2021-08-13 18:33:01 SE Asia Standard Time;1649132064;tmcrestrobekasi;TMC POLRES METRO BEKASI KABUPATEN;15.30  Polri Sat Lantas Polres Metro Bekasi melaksanakan Pengamanan Rute Lintasan pendistribusian Vaksin Covid - 19 dari Bandara Soeta menuju Biofarma Kota Bandung pada Akses Masuk Tol Jakarta - Cikampek yg berada di Wilayah Hukum Polres Metro Bekasi.  @TMCPoldaMetro  https://t.co/hXHvb69oGl;-6.213739385639549,107.12379723294846;1
1426031111453370000;2021-08-13 11:01:26 SE Asia Standard Time;1,37E+18;humasmenteng;HUMAS POLSEK METRO MENTENG;"""Gerai #vaksin Merdeka Wilayah Menteng"".  Jakarta, demi mempercepat dan memutus mata rantai Covid-19, pelaksanaan gerai #vaksÃ¬nasi wilayah menteng di beberapa kelurahan....silahkan Guys Sahabat Ig untuk mendaftar kan.  @divisihumaspolri @poldametrojaya @PolresJakPus  https://t.co/Fb8vCSzgov";-6.213739385639549,107.12379723294846;1
